time,anom_recon_median,anom_recon_lo_raw,anom_recon_hi_raw,anom_recon_lo_smooth,anom_recon_hi_smooth,abs_recon_median,abs_recon_lo_raw,abs_recon_hi_raw,abs_recon_lo_smooth,abs_recon_hi_smooth,anom_cmip6_truth,abs_cmip6_truth,anom_recon_model_src,abs_recon_model_src,anom_recon_roll_model_src,abs_recon_roll_model_src,OLS_Recon,MME,Naive,anom_ref_MMM,anom_ref_IAP,anom_ref_GT-OI,anom_ref_UTAS,anom_ref_SJTU-GR,anom_ref_UW,anom_ref_GT-ML,anom_ref_SJTU-JW,anom_ref_SJTU-HZ
1984/9/15,0.000221,0.000109,0.000332,0.000023,0.000418,0.25243,0.252319,0.252541,0.252233,0.252627,0.000466,0.25539,0.000432,0.255357,0.00041563,0.25533999,0.001483682,0.000498182,0.002198418,0.00038,6.65E-04,1.04E-03,6.24E-04,6.56E-04,1.10E-03,1.53E-03,1.11E-03,2.32E-03
1984/10/15,0.000658,0.0004,0.000916,0.000461,0.000856,0.252868,0.252609,0.253126,0.25267,0.253065,0.00071,0.255635,0.000091,0.255016,0.00038972,0.25531408,0.001042077,0.00048855,0.001329512,0.000393,6.65E-04,1.04E-03,6.24E-04,6.56E-04,1.10E-03,1.53E-03,1.11E-03,2.32E-03
1984/11/15,0.000428,0.000095,0.00076,0.000232,0.000623,0.252637,0.252305,0.25297,0.252442,0.252833,0.000532,0.255457,0.000196,0.255121,0.00044955,0.25537391,0.000911793,0.000465292,1.05E-05,0.000408,6.65E-04,1.04E-03,6.24E-04,6.56E-04,1.10E-03,1.53E-03,1.11E-03,2.32E-03
1984/12/15,0.000074,-0.000015,0.000164,-0.000128,0.000277,0.252284,0.252195,0.252373,0.252081,0.252486,0.000309,0.255233,0.000016,0.25494,0.00017418,0.25509854,0.000596184,0.000409433,-0.000785089,0.000407,6.65E-04,1.04E-03,6.24E-04,6.56E-04,1.10E-03,1.53E-03,1.11E-03,2.32E-03
1985/1/15,0.000699,0.00052,0.000878,0.000496,0.000902,0.252908,0.252729,0.253087,0.252705,0.253111,0.000422,0.255347,0.000465,0.25539,0.00032562,0.25524998,0.000831831,0.000299098,0.000405075,0.000435,6.65E-04,1.04E-03,6.24E-04,6.56E-04,1.10E-03,1.53E-03,1.11E-03,2.32E-03
1985/2/15,0.000424,0.000122,0.000726,0.00022,0.000628,0.252633,0.252332,0.252935,0.252429,0.252838,0.00035,0.255274,-0.000116,0.254809,0.00019757,0.25512192,0.000607669,0.000334236,-0.000191562,0.000495,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/3/15,0.000404,0.000167,0.000641,0.000206,0.000602,0.252613,0.252377,0.25285,0.252415,0.252812,0.000271,0.255195,0.000037,0.254961,0.00011354,0.2550379,0.000369171,0.000332912,0.000157752,0.000573,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/4/15,0.000355,0.000128,0.000582,0.000156,0.000554,0.252565,0.252338,0.252791,0.252365,0.252764,0.000225,0.255149,0.000204,0.255129,0.00018226,0.25510662,0.000455201,0.000320413,-8.82E-05,0.000577,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/5/15,0.000335,0.000169,0.000501,0.000137,0.000534,0.252545,0.252379,0.252711,0.252346,0.252743,0.000249,0.255173,0.000243,0.255168,0.00017705,0.2551014,0.000897249,0.000353688,0.000146754,0.000562,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/6/15,0.000363,0.000223,0.000504,0.000164,0.000562,0.252573,0.252432,0.252713,0.252373,0.252772,0.00052,0.255445,0.000346,0.25527,0.00055138,0.25547574,0.000967481,0.000391629,0.001284804,0.000476,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/7/15,0.000308,0.00016,0.000457,0.000115,0.000502,0.252518,0.25237,0.252666,0.252324,0.252712,0.000497,0.255421,0.000367,0.255291,0.00040667,0.25533102,0.000959587,0.000392385,0.001329562,0.000492,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/8/15,0.000413,0.000255,0.000571,0.000214,0.000612,0.252622,0.252464,0.25278,0.252424,0.252821,0.000407,0.255331,0.000351,0.255275,0.00044842,0.25537278,0.000882661,0.00041208,8.87E-05,0.000421,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/9/15,0.000585,0.000373,0.000797,0.000367,0.000803,0.252795,0.252582,0.253007,0.252576,0.253013,0.000716,0.25564,0.000522,0.255446,0.0005014,0.25542576,0.00111281,0.000386778,0.000851029,0.000351,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/10/15,0.00015,-0.000022,0.000322,-0.000069,0.000369,0.252359,0.252187,0.252532,0.25214,0.252579,0.000496,0.25542,0.000487,0.255412,0.00047002,0.25539438,0.000987929,0.000361946,0.000521368,0.000482,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/11/15,-0.000007,-0.00034,0.000327,-0.000224,0.000211,0.252203,0.251869,0.252536,0.251985,0.25242,0.000395,0.25532,-0.000027,0.254897,0.00012059,0.25504495,0.001287739,0.000331146,-0.001022303,0.000257,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1985/12/15,0.000584,0.000416,0.000751,0.000374,0.000794,0.252793,0.252625,0.252961,0.252583,0.253003,0.000389,0.255313,0.000276,0.255201,0.00024312,0.25516748,0.000858702,0.000317768,-0.000293241,0.000321,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1986/1/15,0.000483,0.000296,0.00067,0.000262,0.000703,0.252692,0.252505,0.252879,0.252472,0.252913,0.000078,0.255002,0.000005,0.25493,-0.00000496,0.2549194,0.000747942,0.000276838,0.000156728,0.000338,7.28E-04,1.03E-03,7.02E-04,7.85E-04,8.99E-04,1.51E-03,9.30E-04,2.59E-03
1986/2/15,-0.000063,-0.000237,0.000111,-0.000289,0.000163,0.252147,0.251972,0.252321,0.251921,0.252373,0.000069,0.254994,0.000108,0.255032,0.00019299,0.25511735,0.00102207,0.000279066,-0.000224963,0.000353,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/3/15,0.000422,0.000261,0.000583,0.000198,0.000646,0.252631,0.252471,0.252792,0.252408,0.252855,0.000258,0.255183,0.000036,0.25496,0.00032281,0.25524717,0.000635463,0.000292629,-0.000315544,0.000394,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/4/15,0.000217,-0.000021,0.000455,-0.000006,0.00044,0.252426,0.252189,0.252664,0.252203,0.25265,0.000392,0.255317,0.000047,0.254972,0.00041473,0.25533909,0.000707926,0.000285902,-0.0002782,0.000427,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/5/15,0.000292,0.000052,0.000532,0.000072,0.000512,0.252501,0.252261,0.252741,0.252281,0.252722,0.000505,0.255429,0.000315,0.255239,0.00052942,0.25545378,0.001001046,0.000309801,0.000217371,0.000454,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/6/15,0.000333,0.000181,0.000484,0.000101,0.000565,0.252542,0.252391,0.252694,0.25231,0.252774,0.000469,0.255394,0.000438,0.255363,0.0004404,0.25536475,0.00114649,0.000326787,0.000512266,0.000498,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/7/15,0.000389,0.000143,0.000636,0.000156,0.000622,0.252599,0.252352,0.252845,0.252366,0.252832,0.000462,0.255387,0.00008,0.255004,0.00057643,0.25550078,0.000799965,0.000305698,-0.000501495,0.000489,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/8/15,-0.000341,-0.000946,0.000264,-0.000573,-0.000109,0.251868,0.251263,0.252474,0.251636,0.252101,0.000409,0.255334,0.000386,0.25531,0.00035083,0.25527518,0.001120933,0.000291832,0.000778292,0.000465,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/9/15,0.000384,0.000247,0.000522,0.000148,0.000621,0.252594,0.252456,0.252731,0.252358,0.25283,0.000394,0.255318,0.000486,0.25541,0.00049562,0.25541998,0.00129952,0.000284219,0.001012321,0.000409,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/10/15,0.000434,0.000217,0.000651,0.000199,0.000669,0.252643,0.252426,0.25286,0.252408,0.252878,0.000809,0.255733,0.000781,0.255705,0.00080326,0.25572762,0.001257363,0.000270703,0.001122934,0.000299,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/11/15,-0.00021,-0.000362,-0.000059,-0.000447,0.000026,0.251999,0.251848,0.252151,0.251763,0.252236,0.000489,0.255413,0.000867,0.255791,0.00037383,0.25529818,0.001433223,0.000281677,-0.001110186,0.000334,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1986/12/15,0.00027,-0.00007,0.000609,0.000036,0.000503,0.252479,0.252139,0.252818,0.252246,0.252712,0.000892,0.255816,0.0004,0.255324,0.00074635,0.25567071,0.001035953,0.000282023,-5.71E-05,0.000333,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1987/1/15,0.000186,-0.000126,0.000498,-0.000052,0.000424,0.252395,0.252084,0.252707,0.252158,0.252633,-0.00008,0.254844,0.000239,0.255163,0.0001305,0.25505485,0.00090549,0.000201914,-0.000712655,0.00032,6.76E-04,7.79E-04,6.92E-04,7.39E-04,7.44E-04,1.41E-03,8.74E-04,2.80E-03
1987/2/15,0.000154,-0.000098,0.000405,-0.000083,0.00039,0.252363,0.252111,0.252614,0.252126,0.252599,0.000278,0.255203,0.000393,0.255318,0.00047949,0.25540384,0.000839173,0.000153306,6.52E-05,0.000354,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/3/15,0.000196,-0.000026,0.000417,-0.000041,0.000433,0.252405,0.252184,0.252626,0.252168,0.252642,0.000353,0.255278,0.000504,0.255428,0.0004828,0.25540715,0.001079821,0.0001436,0.000210226,0.000392,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/4/15,-0.000008,-0.000165,0.000148,-0.000248,0.000231,0.252201,0.252044,0.252358,0.251962,0.25244,0.000421,0.255345,0.000523,0.255447,0.00038864,0.255313,0.000962495,0.000165411,-0.000400617,0.000392,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/5/15,0.000411,-0.000041,0.000863,0.000175,0.000647,0.25262,0.252169,0.253072,0.252385,0.252856,0.000494,0.255419,0.000412,0.255336,0.00040361,0.25532797,0.001162714,0.000185088,0.000403092,0.000412,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/6/15,-0.000056,-0.000212,0.000101,-0.000289,0.000177,0.252154,0.251997,0.25231,0.251921,0.252387,0.000283,0.255208,0.000335,0.255259,0.00039625,0.25532061,0.001161938,0.000202959,-0.000668187,0.000387,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/7/15,0.000211,0.000077,0.000344,-0.000022,0.000444,0.25242,0.252287,0.252554,0.252187,0.252653,0.000236,0.255161,0.000096,0.25502,0.00003612,0.25496047,0.001044053,0.000214117,-0.000864042,0.000362,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/8/15,0.000325,0.00007,0.00058,0.000097,0.000554,0.252535,0.25228,0.25279,0.252306,0.252763,-0.000234,0.25469,0.000158,0.255083,-0.00015635,0.254768,0.001466125,0.000198432,-0.001839278,0.000331,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/9/15,-0.00005,-0.000231,0.000132,-0.000258,0.000158,0.25216,0.251978,0.252341,0.251951,0.252368,0.000113,0.255038,0.000358,0.255282,0.00014946,0.25507382,0.000839977,0.000194134,0.000291594,0.000318,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/10/15,0.000221,0.000014,0.000429,0.000013,0.00043,0.252431,0.252223,0.252638,0.252222,0.252639,-0.000196,0.254729,0.000121,0.255046,0.00000149,0.25492585,0.001011431,0.000167602,-9.84E-05,0.000277,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/11/15,0.000296,0.000044,0.000548,0.000092,0.0005,0.252505,0.252253,0.252758,0.252301,0.252709,0.000424,0.255348,0.000135,0.25506,0.00007682,0.25500118,0.00103794,0.000179693,4.29E-05,0.000279,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1987/12/15,0.000243,-0.000035,0.000521,0.000039,0.000447,0.252453,0.252175,0.25273,0.252249,0.252657,-0.000312,0.254613,-0.000076,0.254849,0.00005423,0.25497859,0.000918322,0.000157601,-0.001773078,0.000293,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1988/1/15,0.00023,0.000074,0.000386,0.000034,0.000427,0.25244,0.252284,0.252596,0.252243,0.252637,-0.000593,0.254332,-0.000196,0.254729,-0.00038031,0.25454405,0.000785673,0.000118583,-0.001232711,0.000286,7.08E-04,5.63E-04,5.81E-04,6.80E-04,6.20E-04,4.26E-04,6.61E-04,2.07E-03
1988/2/15,-0.000145,-0.000331,0.000041,-0.000334,0.000043,0.252064,0.251878,0.25225,0.251876,0.252253,-0.00026,0.254664,-0.000023,0.254901,-0.00016922,0.25475514,0.000814942,8.85E-05,-0.0008673,0.00031,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/3/15,-0.0002,-0.000415,0.000014,-0.000387,-0.000014,0.252009,0.251795,0.252223,0.251822,0.252196,-0.000386,0.254538,0.000134,0.255058,-0.00026067,0.25466369,0.000547024,9.16E-05,-0.001013042,0.000327,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/4/15,0.000253,0.000096,0.000411,0.000069,0.000438,0.252463,0.252305,0.25262,0.252278,0.252647,-0.00019,0.254735,-0.000043,0.254881,-0.00011274,0.25481162,0.000709165,8.09E-05,-0.000608916,0.000306,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/5/15,-0.000027,-0.0002,0.000146,-0.000216,0.000162,0.252182,0.252009,0.252355,0.251993,0.252371,-0.000414,0.254511,-0.000032,0.254892,-0.00022799,0.25469637,0.00088259,6.69E-05,-0.00096226,0.000292,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/6/15,-0.000186,-0.000332,-0.00004,-0.000365,-0.000006,0.252023,0.251878,0.252169,0.251844,0.252203,-0.000417,0.254508,-0.000134,0.25479,-0.00018806,0.2547363,0.000744967,7.73E-05,-0.000702276,0.000284,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/7/15,0.000167,0.000025,0.000308,-0.00001,0.000343,0.252376,0.252235,0.252518,0.2522,0.252552,-0.000537,0.254387,-0.00012,0.254805,-0.0002709,0.25465346,0.00042419,6.44E-05,-0.000914039,0.000271,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/8/15,0.000143,0.000022,0.000264,-0.000031,0.000317,0.252352,0.252232,0.252473,0.252178,0.252526,-0.000607,0.254318,-0.000091,0.254834,-0.00028509,0.25463926,0.000620425,5.44E-05,-0.0011355,0.000282,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/9/15,-0.000106,-0.000254,0.000042,-0.000274,0.000061,0.252103,0.251955,0.252251,0.251936,0.252271,-0.000419,0.254505,0.000079,0.255004,-0.00011282,0.25481154,0.000336884,9.28E-05,-0.001288777,0.000282,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/10/15,0.000134,0.000027,0.000241,-0.000031,0.000298,0.252343,0.252236,0.25245,0.252178,0.252508,-0.000333,0.254592,0.000131,0.255056,0.00005683,0.25498119,0.000390936,9.37E-05,-0.000474009,0.000202,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/11/15,0.000044,-0.000108,0.000196,-0.00012,0.000208,0.252253,0.252101,0.252405,0.25209,0.252417,-0.000521,0.254403,-0.000221,0.254703,-0.00005593,0.25486842,0.000664395,4.86E-05,-0.001158476,0.000153,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1988/12/15,0.000144,-0.000021,0.000309,-0.000014,0.000302,0.252353,0.252189,0.252518,0.252195,0.252511,-0.00061,0.254315,-0.000127,0.254797,-0.00023669,0.25468766,0.000178235,2.06E-05,-0.00173843,0.000144,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1989/1/15,0.00012,0.000009,0.000231,-0.000037,0.000277,0.252329,0.252218,0.252441,0.252172,0.252487,-0.000286,0.254639,-0.00013,0.254794,-0.00011681,0.25480754,0.00030686,-6.51E-05,-0.001543265,0.000165,8.41E-04,3.90E-04,4.18E-04,6.94E-04,4.92E-04,4.01E-04,5.92E-04,9.10E-04
1989/2/15,0.000109,-0.000098,0.000316,-0.000049,0.000267,0.252318,0.252112,0.252525,0.25216,0.252477,-0.000588,0.254336,-0.000096,0.254828,-0.00023242,0.25469193,0.000203105,-8.79E-05,-0.000413389,0.000185,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/3/15,0.000076,-0.000093,0.000245,-0.000079,0.000231,0.252286,0.252117,0.252454,0.252131,0.252441,-0.000349,0.254575,0.000234,0.255158,-0.00013446,0.25478989,0.000558887,-8.81E-05,-0.000427434,0.000203,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/4/15,0.000046,-0.000229,0.00032,-0.000104,0.000195,0.252255,0.251981,0.252529,0.252106,0.252404,-0.00043,0.254494,0.000062,0.254987,-0.00015608,0.25476828,0.000191203,-7.76E-05,-0.001493843,0.000214,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/5/15,0.000138,-0.000079,0.000355,-0.000012,0.000288,0.252347,0.25213,0.252564,0.252197,0.252497,-0.000332,0.254593,0.000038,0.254962,-0.00017508,0.25474928,0.00027535,-7.11E-05,-0.001137845,0.000198,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/6/15,-0.000071,-0.000151,0.000009,-0.000223,0.000081,0.252138,0.252059,0.252218,0.251987,0.25229,-0.000516,0.254408,-0.000186,0.254738,-0.00027503,0.25464933,-5.45E-05,-8.11E-05,-0.001580113,0.000194,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/7/15,-0.000126,-0.000202,-0.00005,-0.00028,0.000027,0.252083,0.252007,0.252159,0.25193,0.252237,-0.000413,0.254511,-0.000301,0.254623,-0.00031137,0.25461298,-0.000181787,-5.26E-05,-0.002778673,0.000168,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/8/15,-0.000174,-0.000276,-0.000072,-0.000327,-0.000021,0.252035,0.251933,0.252137,0.251882,0.252188,-0.000271,0.254654,-0.000093,0.254831,-0.00003853,0.25488582,3.43E-05,-7.07E-05,-0.001149817,0.00018,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/9/15,-0.000051,-0.000163,0.000062,-0.000204,0.000102,0.252159,0.252046,0.252271,0.252005,0.252312,0.000024,0.254949,0.000112,0.255037,0.00006415,0.25498851,0.000377474,-7.18E-05,-0.000546541,0.000158,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/10/15,-0.000137,-0.000319,0.000045,-0.000289,0.000016,0.252073,0.251891,0.252255,0.25192,0.252226,0.000397,0.255321,0.000149,0.255073,0.00025493,0.25517929,0.000393901,-6.70E-05,-0.00033592,0.000119,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/11/15,-0.000383,-0.000499,-0.000268,-0.000538,-0.000229,0.251826,0.251711,0.251942,0.251672,0.251981,0.00019,0.255114,-0.000108,0.254816,0.00004727,0.25497162,0.000225256,-9.44E-05,-0.001051824,0.000224,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1989/12/15,-0.000127,-0.000386,0.000132,-0.000284,0.00003,0.252082,0.251824,0.252341,0.251925,0.252239,-0.000204,0.25472,-0.000316,0.254609,-0.00009783,0.25482653,0.000224324,-0.000177298,-0.002417892,0.000046,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1990/1/15,0.000094,-0.000088,0.000277,-0.000069,0.000258,0.252304,0.252121,0.252486,0.252141,0.252467,0.000276,0.2552,0.000634,0.255558,0.00030619,0.25523054,0.000104783,-0.00018405,-0.000645576,0.000092,2.71E-04,-1.98E-04,2.46E-04,9.07E-05,4.08E-04,1.18E-03,6.57E-04,2.01E-03
1990/2/15,-0.000312,-0.000421,-0.000202,-0.000479,-0.000144,0.251898,0.251789,0.252007,0.25173,0.252065,0.000182,0.255107,0.000063,0.254988,0.00025594,0.2551803,0.000212084,-0.000162631,-0.001416191,0.000081,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/3/15,-0.000279,-0.000357,-0.0002,-0.000447,-0.00011,0.251931,0.251853,0.252009,0.251763,0.252099,0.000203,0.255127,0.000001,0.254925,0.00021174,0.25513609,4.56E-05,-0.000154418,-0.000528722,0.000067,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/4/15,0.000145,-0.000033,0.000322,-0.000022,0.000311,0.252354,0.252176,0.252532,0.252187,0.252521,0.00014,0.255065,-0.000085,0.25484,0.00010457,0.25502892,0.000179385,-0.000173383,-0.000288046,0.000077,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/5/15,-0.000206,-0.000417,0.000006,-0.000371,-0.00004,0.252004,0.251792,0.252215,0.251838,0.252169,-0.00025,0.254674,0.000039,0.254963,-0.0001374,0.25478695,0.000588576,-0.000192191,-0.00070921,0.000064,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/6/15,-0.000028,-0.000215,0.000159,-0.000192,0.000136,0.252181,0.251994,0.252368,0.252017,0.252345,-0.000375,0.25455,-0.000335,0.254589,-0.00035163,0.25457273,0.000720678,-0.00018307,-0.00122529,0.000054,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/7/15,-0.000222,-0.000352,-0.000093,-0.000393,-0.000052,0.251987,0.251857,0.252117,0.251817,0.252157,-0.000496,0.254428,0.00013,0.255054,-0.00033024,0.25459412,0.000471394,-0.000160621,-0.000400147,0.000093,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/8/15,-0.00035,-0.000477,-0.000223,-0.000525,-0.000175,0.251859,0.251732,0.251986,0.251684,0.252034,-0.000365,0.25456,-0.000008,0.254916,-0.00032951,0.25459485,0.000120156,-0.000168174,0.000252869,0.000094,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/9/15,0.000034,-0.000102,0.00017,-0.000147,0.000215,0.252243,0.252107,0.25238,0.252062,0.252425,-0.000639,0.254286,-0.000169,0.254756,-0.00040468,0.25451968,0.000563029,-0.000186789,-0.000980091,0.000049,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/10/15,0.00003,-0.000116,0.000177,-0.000152,0.000213,0.25224,0.252094,0.252386,0.252057,0.252423,-0.000748,0.254177,-0.000238,0.254686,-0.00057955,0.25434481,0.000348474,-0.000216019,-0.000526107,0.000021,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/11/15,0.000133,-0.000079,0.000345,-0.000048,0.000314,0.252342,0.25213,0.252554,0.252162,0.252523,-0.000818,0.254107,-0.000163,0.254762,-0.00064614,0.25427821,0.000549416,-0.000229894,-0.000198113,-0.000065,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1990/12/15,-0.000073,-0.000386,0.00024,-0.000252,0.000106,0.252137,0.251823,0.25245,0.251958,0.252316,-0.001055,0.253869,-0.000042,0.254883,-0.00061184,0.25431252,0.000385872,-0.000251546,-0.001359119,-0.000088,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1991/1/15,-0.000112,-0.000327,0.000104,-0.000283,0.000059,0.252098,0.251882,0.252313,0.251927,0.252269,-0.000841,0.254083,-0.000343,0.254581,-0.00076473,0.25415962,0.000351781,-0.000277884,-0.000504445,-0.000088,2.35E-04,1.81E-05,-3.04E-05,-1.09E-06,4.77E-04,9.59E-05,3.31E-04,1.01E-03
1991/2/15,-0.00002,-0.000247,0.000207,-0.000197,0.000157,0.252189,0.251962,0.252417,0.252012,0.252367,-0.000576,0.254349,-0.000531,0.254393,-0.00031814,0.25460621,0.000455564,-0.000212413,-0.000451724,-0.000078,2.97E-04,-1.24E-05,-2.73E-04,-5.79E-05,5.86E-04,4.14E-04,3.86E-04,1.37E-03
1991/3/15,-0.000111,-0.000244,0.000023,-0.000297,0.000076,0.252099,0.251966,0.252232,0.251912,0.252286,-0.000395,0.254529,-0.000171,0.254754,-0.00027615,0.25464821,0.000392216,-0.000217964,3.20E-05,-0.000071,2.97E-04,-1.24E-05,-2.73E-04,-5.79E-05,5.86E-04,4.14E-04,3.86E-04,1.37E-03
